customer,supplier,supplier_address,report_publication_year,supplier_address_is_internal_manufacturing_site,from_date,to_date
Apple Inc.,Qualcomm Inc.," No. 17 Xi Shi Road, Xin Wu District, Wuxi, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Qualcomm Inc.," Siemensstrasse 43, Deutschlandsberg, Austria",2018,True,2017-01-01,2017-12-31
Apple Inc.,Quanta Computer Inc.," 44350 Nobel Drive, Fremont, California, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,Quanta Computer Inc.," No. 68 Sanzhuang Road, Songjiang Export Processing Zone, Shanghai, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Quanta Computer Inc.," No. 8 Jinzhou Road, High-tech Industrial park, Changshu Economic Development Zone, Changshu, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Radiant Opto Electronics Corp.," No. 1621 Jiang Xin East Road, Economic Developing Area, Wujiang, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Radiant Opto Electronics Corp.," No. 35 Hengtong Road, Nanjing Economic & Technology Development Zone, Nanjing, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Radiant Opto Electronics Corp.," No. 11 Xinrui Road, Science City of Guangzhou High-Tech Industrial Development Zone, Guangzhou, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," 111 Nishiyokote-machi, Takasaki, Gunma, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," Horiguchi 751, Hitachi-Naka, Ibaraki, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," Lot 54 Kulim, Industrial Estate. Seluang, Kulim, Kedah, Malaysia",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," Bayan Lepas Free, Industrial Zone, Bayan Lepas, Penang, Malaysia",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," 176 Jin Ji Hu Lu, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Renesas Electronics Corp.," 89 Nagasaki, Shiranui-cho, Uki, Kumamoto, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Robert Bosch GmbH," Tuebinger Strasse 123, Reutlingen, Germany",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 883 Oaza-Kamikitajima, Chikugo, Fukuoka, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 837-1 Aza-Hatakeda, Oaza-Inado, Yukuhashi, Fukuoka, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," Lot 1320 Kawasan Perindustrian, Pengkalan Chepa II, Padang Tembak, Kota Bharu, Kelantan, Malaysia",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," Block 3 and Block 5, Peoples Avenue, Peoples Technology Complex Special Economic Zone, Carmona, Cavite, Philippines",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 21 Saiinmizosakicho, Ukyo Ward, Kyoto, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 100 Tomioka, Kasaoka, Okayama, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 101/94, 102 Navanakorn Industrial Zone, Moo 20, Phaholyothin Road, Tambol Khlong-Nueng, Khlong Luang, Pathum Thani, Thailand",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," No. 7 Weisan Road, Micro-Electronic Industrial Park, Jingang Highway, Xiqing District, Tianjin, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 40 Munpyeongseo-ro, 17 Beonan-gil, Daedeok-gu, Daejeon, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Rohm Co., Ltd."," 727 Kihara, Kiyotake-cho, Miyazaki, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," 2661 South Pacific Highway, Medford, Oregon, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," No. 28 Huang Sha He West Road, Xin Jiu Wei Village, Liaobu Town, Dongguan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," No. 888 Ganghua Road, North Area of Chengdu Modern Industrial Park, Pixian, Chengdu, Sichuan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," Business Center Chrastany, Praha Zpad, Czech Republic",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," No. 7699 Songze Avenue, Qingpu Industrial Zone, Shanghai, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," 495-35 Hane, Hagiwara-cho, Gero, Gifu, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,RR Donnelley & Sons Company," No. 128 Chensong Road, Kunshan High and New Technology Industrial Development Zone, Kunshan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SABIC Innovative Plastics," 1 Lexan Lane, Mt. Vernon, Indiana, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,SABIC Innovative Plastics," No. 1 Sulia Road, Nansha, Panyu District, Guangzhou, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SABIC Innovative Plastics," No. 56 Aidu Road, Waigaoqiao Free Trade Zone, Shanghai, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Salcomp Plc," Salcomp Road No. 69 Furong Industrial Area Xinqiao, Shajing, Baoan District, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Salcomp Plc," Avenida dos Oitis, 4145, Distrito Industrial, Manaus, Brazil",2018,True,2017-01-01,2017-12-31
Apple Inc.,Salcomp Plc," Avenue Acai Number 875, Distrito Industrial, Manaus, Brazil",2018,True,2017-01-01,2017-12-31
Apple Inc.,Salcomp Plc," Nokia Telecom SEZ, SIPCOT Industrial Park, Sriperumbudur, Chennai, Tamilnadu, India",2018,True,2017-01-01,2017-12-31
Apple Inc.,Salcomp Plc," Junction of 6th West Road and 9th West Road, West River Industrial Park, Guigang, Guangxi, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," Samsung Street 181, Tangjeong-Myeon, Asan, Chungcheongnam-do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," 465 Beonyeong-ro, Seobuk-gu, Cheonan, Chungcheongnam-do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," 318 Fang Zhou Road, Suzhou Industrial park, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," 12100 Samsung Blvd. (Cu FAB 3 F), Austin, Texas, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," No. 158 Baebang-Ro Baebang-eup, Asan, Chungcheongnam-do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," 1 Samsung-ro, Giheung-gu, Yongin, Gyeonggi-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," San #16 Banwol-dong, Hwaseong, Gyeonggi-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," No. 337 Felingli Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung Electronics Co., Ltd."," Yen Phong Industrial Zo Yen Trung commune, Yen Phong district, Bac Ninh, Vietnam",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," Hengkeng Management Area Liaobu Town, Dongguan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," 333 Noksansaneopjung Road, Kanggeo-gu, Busan, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," No. 1 Weisan Road, Micro-Electronics Industrial Park, Xiqing District, Tianjin, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," 27 Heiniucheng Road, Tianjin, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," No. 1 Qingling Road, Yat-Sen, Scientific Industrial Park, Wuqing Development Zone, Tianjin, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Samsung SDI. Co., Ltd."," 508 Seongseong-Dong, Seobuk-Gu, Cheon An, Chungcheongbuk-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,Seagate Technology LLC," 90 Moo 9, Tampol Sungnoen, Sungnoen, Nakhon Ratchasima, Thailand",2018,True,2017-01-01,2017-12-31
Apple Inc.,Seiko Advance Ltd.," 1575 Negane, Hasuda, Saitama, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Sekisui Chemical Co., Ltd."," No. 718 Guangzhong Road, Xinzhuang Industry Park, Minhang, Shanghai, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Seoul Semiconductor Co., Ltd."," 1 B-92 Lot, Wonsi-dong, Danwon-gu, Ansan, Gyeonggi-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,Shandong Innovation Group," East End of Huixian 4th Road, Gaoxin Subdistrict, Zou Ping, Shandong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Shanghai Industrial Holdings Ltd.," No. 88 Jinying Road, Zhao Town, Jintang County, Chengdu, Sichuan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Shanghai Industrial Holdings Ltd.," No. 9 Taidong Road, Zhuhai Economic Park, Jiaonan District, Qingdao, Shandong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Shanghai Industrial Holdings Ltd.," Qiaotou Village, Dalun Town, Jiangyan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Shanghai Industrial Holdings Ltd.," The Intersection Of Wenming Road and Zhujiang Road, Huaxian New District, Zhengzhou, Henan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sharp Corp.," 646-7 Shiraki Isshiki, Seki-cho, Kameyama, Mie, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sharp Corp.," No. 7 VSIP II, Street 7, Vietnam-Singapore Park II, Hoa Phu Ward, Ho Chi Minh, Binh Duong, Vietnam",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sharp Corp.," 464 Kohgawa, Shiraki-cho, Kameyama, Mie, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sharp Corp.," No. 21 Zhujiang Road, Wuxi National High and New Tech Industrial Development Zone, Wuxi, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sharp Corp.," A2 Facility, B22 -A Land Plot, Wuxi National High and New Tech Industrial Development Zone, Wuxi, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen Desay Battery Technology Co., Ltd."," Huizhou Zhongkai Hightech Industrial Development Zone, Huizhou, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen Desay Battery Technology Co., Ltd."," No. 6 Zhongkai Hightech Industrial Development Zone, Huizhou, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen Fortunta Technology Co., Ltd."," Niu Jiao Long, Tian Run Industrial Park, Zhangkengjing, Guanlan, Baoan District, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen O-Film Tech Co., Ltd."," No. 7 Shenzhou Road, Science Park of GETDD, Guangzhou, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen O-Film Tech Co., Ltd."," O-film Industrial Park, Rule lake Avenue, Linkong Economic Development Zone, Nan Chang, Jiangxi, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen Sunway Communication Co., Ltd.","  No. 1013 Xihuan Road, Shajing Town, Baoan District, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen Sunway Communication Co., Ltd.","  No. 14 Jinxiu Street, BDA, Beijing, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," No. 682 Chong An Road, Economic Development Zone, Chong Zhou City, Chengdu, Sichuan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," No. 1 Shihuan Road, Shuitian Industrial Area, Shilongzai, Shiyan Town, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," No. 468 Lu Chang Road, Shi Pu District, Qian Deng Town, Kunshan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," Que Vo Industrial Park, Phuong Lieu Ward, Bac Ninh, Vietnam",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," Industry Hatch Area, Zhongduan Industry Cluster District, Weiwu Road, Changge, Henan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," No. 190 Gongxiang Road, Qiandeng Town, Kunshan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," No. 125 Lianhe Road, Qiandeng Town, Kunshan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shenzhen YUTO Packaging Technology Co., Ltd."," Plot No. 56 &57 , Bommasandra-Jigani Link Road Industrial Area, Bandenallasandra Village, Jigani Hobli, Anekal Taluk , Bangalore Urban District, Bangalore, Karnataka, India",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Shin Zu Shing Co., Ltd."," No. 174 Jyunying Street, Shulin District, Taipei, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Silicon Works Co., Ltd.","104-13 Moonji-Dong, Daejeon, Korea",2018,False,2017-01-01,2017-12-31
Apple Inc.,"Simplo Technology Co., Ltd."," No. 2 Dongnan Avenue, Changshu, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SiTime Corp.,"5451 Patrick Henry Drive, Santa Clara, California, USA",2018,False,2017-01-01,2017-12-31
Apple Inc.,SK Hynix Inc.," V2-4/02 Plot, Xiyong Comprehensive Bonded Area. B zone, Shapingba, Chongqing, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SK Hynix Inc.," 215 Daesin-ro, Heungdeok-gu, Cheongju, Chungcheongbuk-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,SK Hynix Inc.," Lot K7, Wuxi Export Processing Zone, Wuxi, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SK Hynix Inc.," 2091 Gyeongchung-daero, Bubal-eub, Icheon, Gyeonggi-Do, Korea",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," 3 Bedok South Road, Singapore",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," 1006 Kadoma, Kadoma, Osaka, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," 1-2-150 Hirabayashi-Kita, Osaka, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," 2427 West Hillcrest Drive, Newbury Park, California, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," Calzada Gomez Morin 1690, Col. Rivera CP, Mexicali, Baja California, Mexico",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," No. 6 Da-Li 1st Road, Tainan Science-Based Industrial Park, Hsin-shi,  Tainan, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Skyworks Solutions Inc.," 20 Sylvan Road, Woburn, Massachusetts, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,SMK Corp.," 1-1 Yasuuchi, Yatsuo-Machi, Toyama, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,SMK Corp.," 1st East Turning, Zhenxing Road, Gaobu Town, Dongguan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SMK Corp.," 1-5 Floor, Section 3 Bldg 1, Honghualing Industrial South area, Xili Town, Nanshan District, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,SMK Corp.," 20-9 Ishi, Juo-Cho, Hitachi, Ibaraki, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Solvay Specialty Polymers USA, LLC"," 17005 State Route 7, Marietta, Ohio, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Solvay Specialty Polymers USA, LLC"," Jiangsu High-Tech Fluorochemical Industrial Park, Haiyu Town, Changshu, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Solvay Specialty Polymers USA, LLC"," Industriepark de Bruwaan 9, 9700, Oudenaarde, Belgium",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sony Corp.," 1883-43 Tsukubamachi, Isahaya, Nagasaki, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sony Corp.," 1-11-73 Takarada, Tsuruoka, Yamagata, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sony Corp.," 5-1 Noguchi Kita, Kokubu, Kirishima-shi, Kagoshima, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," Industry Road, Kirkop, Malta",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," Via C. Olivetti 2, Agrate, Brianza, Italy",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," 850 rue Jean Monnet, Crolles, France",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," 190 Avenue Celestin Coq Zone Industrielle, Rousset, France",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," 16 Tao Hua Road, Futian Free Trade Zone, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," No. 9 Mountain Drive, Light Industry & Science Park II, La Mesa, Calamba, Laguna, Philippines",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," Industrial center Muar, Tanjong Agas Industrial Area PO Box 28, 84007, Muar, Johor, Malaysia",2018,True,2017-01-01,2017-12-31
Apple Inc.,STMicroelectronics N.V.," 629 Lorong 4/6, Toa Payoh, Singapore",2018,True,2017-01-01,2017-12-31
Apple Inc.,Stora Enso," No. 1299 Fengan Road, Qianan, Hebei, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Stora Enso," Lv Hua North Road, Di Yong Village, Gaobu Town, Dongguan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Stora Enso," No. 28 Wuyi Road, Jiashan, Zhejiang, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumida Corp.," Tai Xin Road, Humen Town, Dongguan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumida Corp.," Electronic Information Industrial Pioneer Park, Deshan Economic Development District, changde, Hunan, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Sumitomo Chemical Co., Ltd."," 1-1 Ooe, Niihama, Ehime, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Sumitomo Chemical Co., Ltd."," 61 Xinmei Road, Bin Hu Qu, Wuxi, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumitomo Electric Industries Ltd.," C-6 Thsnh Long Industrial Park, Dong Anh District, Hanoi, Vietnam",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumitomo Electric Industries Ltd.," Light Industry & Science Park, 1 Special Export Processing Zone, Bo. Diezmo., Cabuyao, Laguna, Philippines",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumitomo Electric Industries Ltd.," Bldg B, No. 20 Song Tang Road, Tong Fu Yu Industrial Area, Tang Xia Chong, Songgang, Baoan, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sumitomo Electric Industries Ltd.," 30 Hinokigaoka, Minakuchi-Cho, Kouga-shi, Shiga, Japan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Sunonwealth Electric Machine Industry Co., Ltd."," 168 Nanbang Road, Kunshan, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Sunrex Technology Corp.," No. 508 Guo Dao Road, Fenhu Economic Development Zone, Luxu Town, Wujiang, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Sunwoda Electronics Co., Ltd."," No. 2 Yihe Road, Shilong Community, Shiyan Street, Baoan District, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Anjie Technology Co., Ltd."," No. 8 Fujin Road, Guangfu Town, Wuzhong District, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Dongshan Precision Manufacturing Co., Ltd."," No. 88 Tang Dong Road, South Yin Zhong Road, River Eastern Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Dongshan Precision Manufacturing Co., Ltd."," No. 68 Nanhu Road, Dongwu Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Dongshan Precision Manufacturing Co., Ltd."," No. 328 Suwang Road, Wuzhong District, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Dongshan Precision Manufacturing Co., Ltd."," No. 3019 Haizang West Road, Luzhi Town, Wuzhong District, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Suzhou Zhongjiemai Panel Industry Technology Co., Ltd."," No. 2006 East Taihu Road, Hengjing Street, Wu Zhong District, Suzhou, Jiangsu, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Swiftronic Holding Pte. Ltd.," Yi He Road, No. 2 Shi Yan Street, Baoan, Shenzhen, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Swiftronic Holding Pte. Ltd.," D Building, No. 875 Qiuxing Road, Ni Cheng Industrial Park, Lin Gang, Puding, Shanghai, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,Synaptics Inc.,"1251 Mckay Drive, San Jose, California, USA",2018,False,2017-01-01,2017-12-31
Apple Inc.,"Taishan City Kam Kiu Aluminium Extrusion Co., Ltd."," Shiqiao Industrial zone, Dajiang Town, Taishan, Guangdong, China",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Hodaka Technology Co., Ltd."," No. 2, Huandong Road, Sec. 1, Sinshih District, Tainan, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  5509 NW Parker Street, Camas, Washington, USA",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  Fab 12, No. 8, Li-Hsin Road VI, Hsinchu Science Park, Hsinchu, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  No. 1 Keya 6th Road, Taichung, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  No. 121 Park Avenue III, Hsinchu Science Park, Hsinchu, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  No. 1 Nan-Ke North Road, Tainan Science Park, Tainan, Taiwan",2018,True,2017-01-01,2017-12-31
Apple Inc.,"Taiwan Semiconductor Manufacturing Co., Ltd.","  101 Longyuan 6th Road, Longtan Dist, Taoyuan, Taiwan",2018,True,2017-01-01,2017-12-31
